"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"https://www.stvincenthospital.com/services/orthopedics/orthopedic-healthy-living/corporate-content/why-does-my-knee-hurt","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised,noindex","Why Does My Knee Hurt?","22","231","Knowing the specific location of your knee pain is half the battle. Take this short quiz for a list of possible health conditions affecting your knee joints.","157","919","orthopedic, orthopedic articles, orthopedic library, orthopedic health tips","75","Healthy Living: Orthopedics","27","Why Does My Knee Hurt?","22","Where is your knee pain?","24","Sign Up for Health Tips","23","noindex","","","https://www.tenethealth.com/healthy-living/corporate-content/why-does-my-knee-hurt","","","","","","72249","610","6.195","2","","8","4","0.360","42","26","2","2","","","","","72006284e58a5423d243d7a67fcc0988","0.996","","","","","HTTP/1.1","https://www.stvincenthospital.com/services/orthopedics/orthopedic-healthy-living/corporate-content/why-does-my-knee-hurt","2021-09-17 14:23:47"
"https://www.stvincenthospital.com/news/newsroom/saint-vincent-hospital-reminds-the-community-to-stay-up-to-date-on-screenings-and-treatments-during-national-cancer-survivors-day-on-june-7","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Saint Vincent Hospital Reminds the Community to Stay Up-to-Date on Screenings and Treatments During National Cancer Survivors Day on June 7","139","1297","Saint Vincent Hospital is marking the 33rd National Cancer Survivors Day","72","455","Blogs","5","News","4","Saint Vincent Hospital Reminds the Community to Stay Up-to-Date on Screenings and Treatments During National Cancer Survivors Day on June 7","139","Sign Up for Health Tips","23","Find a Doctor","13","","","","https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-reminds-the-community-to-stay-up-to-date-on-screenings-and-treatments-during-national-cancer-survivors-day-on-june-7","","","","","","70605","494","5.504","2","","6","2","0.180","43","25","2","2","","","","","5f23c3a40eb34d93b4d736a7682aa81b","0.703","","","","","HTTP/1.1","https://www.stvincenthospital.com/news/newsroom/saint-vincent-hospital-reminds-the-community-to-stay-up-to-date-on-screenings-and-treatments-during-national-cancer-survivors-day-on-june-7","2021-09-17 14:23:47"
"https://www.stvincenthospital.com/news/newsroom/saint-vincent-hospital-responds-to-mna-falsehoods-and-sets-the-record-straight","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Saint Vincent Hospital Responds to MNA Falsehoods and Sets the Record Straight","78","727","Over the last several weeks up until late yesterday, we have been working diligently with the Massachusetts Nurses Association (MNA) to come to an agreement on the best way to address the staffing challenges posed by the current environment. ","242","1526","Blogs","5","News","4","Saint Vincent Hospital Responds to MNA Falsehoods and Sets the Record Straight","78","Sign Up for Health Tips","23","Find a Doctor","13","","","","https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-responds-to-mna-falsehoods-and-sets-the-record-straight","","","","","","73621","828","7.791","2","","6","2","0.180","43","25","2","2","","","","","7c674ffd637aaeb5a8ea700845b0cb54","0.526","","","","","HTTP/1.1","https://www.stvincenthospital.com/news/newsroom/saint-vincent-hospital-responds-to-mna-falsehoods-and-sets-the-record-straight","2021-09-17 14:23:47"
"https://www.stvincenthospital.com/news/newsroom/saint-vincent-hospital-urges-the-community-to-do-its-part-in-reducing-the-spread-of-covid-19-this-holiday-season","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Saint Vincent Hospital Urges the Community to do its Part in Reducing the Spread of COVID-19 This Holiday Season","112","1027","Saint Vincent Hospital is encouraging its employees and the public to practice a safe and socially distanced Thanksgiving holiday this year.","140","859","Blogs","5","News","4","Saint Vincent Hospital Urges the Community to do its Part in Reducing the Spread of COVID-19 This Holiday Season","112","Sign Up for Health Tips","23","Find a Doctor","13","","","","https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-urges-the-community-to-do-its-part-in-reducing-the-spread-of-covid-19-this-holiday-season","","","","","","67601","267","3.615","2","","6","2","0.180","43","25","2","2","","","","","63b80a27d2f02a423fd2fbb7b5d7093","0.207","","","","","HTTP/1.1","https://www.stvincenthospital.com/news/newsroom/saint-vincent-hospital-urges-the-community-to-do-its-part-in-reducing-the-spread-of-covid-19-this-holiday-season","2021-09-17 14:23:48"
"https://www.stvincenthospital.com/news/newsroom/saint-vincent-hospital-staff-'aces-it'-during-hospital-week","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Saint Vincent Hospital Staff 'Aces it' During Hospital Week","59","511","To close out Hospital Week celebrations, Saint Vincent Hospital honored its employees today by presenting a select few with an Ace Award.","137","868","Blogs","5","News","4","Saint Vincent Hospital Staff 'Aces it' During Hospital Week","59","Sign Up for Health Tips","23","Find a Doctor","13","","","","https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-staff-'aces-it'-during-hospital-week","","","","","","66736","267","3.706","2","","6","2","0.180","43","25","2","2","","","","","8cfb87f5ec3dd7e8ff60e4b29e4c5bca","0.223","","","","","HTTP/1.1","https://www.stvincenthospital.com/news/newsroom/saint-vincent-hospital-staff-'aces-it'-during-hospital-week","2021-09-17 14:23:48"
"https://www.stvincenthospital.com/news/newsroom/saint-vincent-presents-revised-proposal-to-mna","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Saint Vincent Presents Revised Proposal to MNA","46","431","Saint Vincent Hospital, in its continued serious effort to resolving the ongoing strike by the MNA, today presented its latest offer to the Massachusetts Nurses Association (MNA) through the federal mediator.","208","1275","Blogs","5","News","4","Saint Vincent Presents Revised Proposal to MNA","46","Sign Up for Health Tips","23","Find a Doctor","13","","","","https://www.stvincenthospital.com/home/newsroom/saint-vincent-presents-revised-proposal-to-mna","","","","","","72583","744","7.448","2","","6","2","0.180","43","25","2","2","","","","","68766cb75eadb24877031599e3a39464","0.242","","","","","HTTP/1.1","https://www.stvincenthospital.com/news/newsroom/saint-vincent-presents-revised-proposal-to-mna","2021-09-17 14:23:48"
"https://www.stvincenthospital.com/health-assessments/lung-cancer-quiz","text/html; charset=utf-8","200","OK","Indexable","","Lung Cancer Quiz | Saint Vincent Hospital | Worcester MA","56","513","Take a free online lung cancer quiz and then choose your next step.","67","419","","0","Lung Cancer Quiz","16","","0","","0","","0","","","","https://www.stvincenthospital.com/health-assessments/lung-cancer-quiz","","","","","","50277","50","2.508","2","","8","3","0.270","42","24","2","2","","","","","ebef0ebeaf92f0126b497429d9d6dcf3","0.266","","","","","HTTP/1.1","https://www.stvincenthospital.com/health-assessments/lung-cancer-quiz","2021-09-17 14:23:48"
"https://www.stvincenthospital.com/services/oncology/breast-biopsy","text/html; charset=utf-8","200","OK","Indexable","","Breast Cancer Biopsy Procedure and Results","42","399","St. Vincent Hospital will guide you and provide exceptional care through your breast biopsy results","99","606","breast biopsy, breast cancer biopsy","35","Breast Biopsy","13","","0","Breast Cancer Diagnosis and Staging","35","How a Breast Biopsy Is Performed","32","","","","https://www.stvincenthospital.com/services/oncology/breast-biopsy","","","","","","54774","441","6.361","2","","7","3","0.270","42","26","2","2","","","","","c4abb0477ed14489d8c3e727f1f2233b","1.091","","","","","HTTP/1.1","https://www.stvincenthospital.com/services/oncology/breast-biopsy","2021-09-17 14:23:48"
"https://www.stvincenthospital.com/patients/medicare-resources","text/html; charset=utf-8","200","OK","Indexable","","Medicare Insurance Helpline","27","251","We offer a FREE helpline service via MedicareCompareUSA as an unbiased agent to help you make the best decision for your healthcare insurance needs.","148","966","","0","Medicare Resources","18","","0","Toll-Free 1-855-975-7557","24","Receive Personalized Assistance","31","","","","https://www.stvincenthospital.com/patients/medicare-resources","","","","","","55867","601","9.117","2","","5","2","0.180","40","24","7","7","","","","","ae23b173e2cb88a7593fc7b782da1ede","1.201","","","","","HTTP/1.1","https://www.stvincenthospital.com/patients/medicare-resources","2021-09-17 14:23:48"
"https://www.stvincenthospital.com/news/newsroom/watch-an-important-message-of-gratitude-from-ceo-carolyn-jackson","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Watch an Important Message of Gratitude from CEO Carolyn Jackson","64","611","Watch an Important Message of Gratitude from CEO Carolyn Jackson","64","434","Blogs","5","News","4","Watch an Important Message of Gratitude from CEO Carolyn Jackson","64","Sign Up for Health Tips","23","Find a Doctor","13","","","","https://www.stvincenthospital.com/home/newsroom/watch-an-important-message-of-gratitude-from-ceo-carolyn-jackson","","","","","","66135","211","3.165","2","","6","2","0.180","43","25","2","2","","","","","1619672b16332f721f4458669c96ce5a","0.169","","","","","HTTP/1.1","https://www.stvincenthospital.com/news/newsroom/watch-an-important-message-of-gratitude-from-ceo-carolyn-jackson","2021-09-17 14:23:49"
"https://www.stvincenthospital.com/news/newsroom/saint-vincent-hospital-employees-talk-about-why-they-chose-to-take-the-covid-19-vaccine","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Saint Vincent Hospital Employees Talk About Why They Chose to Take the COVID-19 Vaccine","87","832","Many Saint Vincent Hospital Employees have embraced the COVID-19 vaccine over these last 4 weeks.","97","647","Blogs","5","News","4","Saint Vincent Hospital Employees Talk About Why They Chose to Take the COVID-19 Vaccine","87","Sign Up for Health Tips","23","Find a Doctor","13","","","","https://www.stvincenthospital.com/home/newsroom/saint-vincent-hospital-employees-talk-about-why-they-chose-to-take-the-covid-19-vaccine","","","","","","71532","286","3.545","2","","6","2","0.180","43","25","2","2","","","","","f79cdad067ce5c2a6da1985170127b28","0.052","","","","","HTTP/1.1","https://www.stvincenthospital.com/news/newsroom/saint-vincent-hospital-employees-talk-about-why-they-chose-to-take-the-covid-19-vaccine","2021-09-17 14:23:49"
"https://www.stvincenthospital.com/contact/pr-media-assistance","text/html; charset=utf-8","200","OK","Indexable","","PR/Media Assistance | Saint Vincent Hospital","44","398","Do you need media assistance or help from the PR team? Contact Us at Saint Vincent Hospital.","92","593","","0","PR/Media Assistance","19","","0","Contact Our Communications Team","31","Contact Us","10","","","","https://www.stvincenthospital.com/contact/pr-media-assistance","","","","","","42715","93","3.563","2","","6","3","0.270","40","24","2","2","","","","","307aa2b69c0d5eaadd67c0f50fb9b319","0.081","","","","","HTTP/1.1","https://www.stvincenthospital.com/contact/pr-media-assistance","2021-09-17 14:23:49"
"https://www.stvincenthospital.com/services/cardiovascular/cardiology-resources","text/html; charset=utf-8","200","OK","Indexable","","Cardiovascular Resources | Saint Vincent Hospital","49","443","We have many resources for your health journey, including a free online heart health quiz to help assess your risks.","116","715","Heart Care","10","Cardiovascular Resources","24","","0","Take Charge of Your Heart Health","32","Heart Quiz","10","","","","https://www.stvincenthospital.com/services/cardiovascular/cardiology-resources","","","","","","96137","591","5.807","2","","8","5","0.450","51","33","2","2","","","","","d64b9f7c73aaa16e047ff7e4379bd72b","0.892","","","","","HTTP/1.1","https://www.stvincenthospital.com/services/cardiovascular/cardiology-resources","2021-09-17 14:23:49"
"https://www.stvincenthospital.com/services/obstetrics/childbirth-education","text/html; charset=utf-8","200","OK","Indexable","","Childbirth and Maternity Classes in the Worcester area","54","481","Find classes that covers childbirth, breastfeeding, newborn care and information for first-time parents","103","625","child birth classes, maternity classes","38","Childbirth Education","20","","0","Maternity Classes and More","26","Get Registered","14","","","","https://www.stvincenthospital.com/services/obstetrics/childbirth-education","","","","","","72702","835","9.233","2","","5","2","0.180","42","26","2","2","","","","","960b95cbb0956cfc9b00e8f40ee6b29d","0.885","","","","","HTTP/1.1","https://www.stvincenthospital.com/services/obstetrics/childbirth-education","2021-09-17 14:23:48"
"https://www.stvincenthospital.com/about/volunteer-with-us","text/html; charset=utf-8","200","OK","Indexable","","Volunteer at Saint Vincent Hospital","35","305","Find more information about volunteer opportunities at Saint Vincent Hospital in Worcester, MA","94","587","hospital volunteer, volunteer opportunities","43","Volunteer with Us","17","","0","Learn About Volunteer Opportunities","35","About Us","8","","","","https://www.stvincenthospital.com/about/volunteer-with-us","","","","","","45632","386","7.313","2","","5","2","0.180","40","24","2","2","","","","","9fcb574c27cd967cf5baaaa41c5645da","0.075","","","","","HTTP/1.1","https://www.stvincenthospital.com/about/volunteer-with-us","2021-09-17 14:23:50"
