"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","Meta Robots 2","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"https://www.uwhealth.org/_next/static/image/_/_/common/uwhealth-design-assets/svg/gfx_card-bg-1.994edf2b03630ef592463d31a88f945a.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","465","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.426","","","","","1.1","https://www.uwhealth.org/_next/static/image/_/_/common/uwhealth-design-assets/svg/gfx_card-bg-1.994edf2b03630ef592463d31a88f945a.svg","2022-01-31 15:14:18"
"https://www.uwhealth.org/services/neurosurgery","text/html; charset=UTF-8","200","OK","Indexable","","Neurosurgery Specialists & Services | Conditions, Treatments and Services | UW Health","85","776","UW Health neurosurgery specialists diagnose and treat all neurosurgery conditions of the brain, spine and peripheral nerves. Learn more about neurosurgery.","155","975","neurosurgery services,neurosurgery specialty,neurosurgical doctor","65","Neurosurgery: Surgical care for your brain, spine and peripheral nerve conditions","81","","0","Notice","6","Specialized care programs","25","","","","","https://www.uwhealth.org/services/neurosurgery","","","","","","550719","2209","2.788","1","","29","5","0","0.940","109","42","0","24","14","0","","","","","6ce8daec4b80a466eb296ab105b4dbf9","0.479","","","","","1.1","https://www.uwhealth.org/services/neurosurgery","2022-01-31 15:14:18"
"https://www.uwhealth.org/_next/static/image/_/_/common/uwhealth-design-assets/svg/icon_search.1997b1a3d8257b914d83865d4928d163.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","373","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.385","","","","","1.1","https://www.uwhealth.org/_next/static/image/_/_/common/uwhealth-design-assets/svg/icon_search.1997b1a3d8257b914d83865d4928d163.svg","2022-01-31 15:14:18"
"https://www.uwhealth.org/_next/static/chunks/polyfills-a40ef1678bae11e696dba45124eadd70.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","31104","0","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.333","","","","","1.1","https://www.uwhealth.org/_next/static/chunks/polyfills-a40ef1678bae11e696dba45124eadd70.js","2022-01-31 15:14:18"
"https://www.uwhealth.org/services/heart-care?category=stuff","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Heart Care Services & Treatments | Conditions, Treatments and Services | UW Health","82","756","The UW Health Heart and Vascular Care program is ranked among the best in the nation for providing fast heart attack care. Learn about our treatment options.","157","987","heart care services,heart care specialists,heart treatments","59","Heart care: Innovative treatments","33","","0","Notice","6","Specialty clinics, advanced diagnostics and front-line research for your heart","78","","","","","https://www.uwhealth.org/services/heart-care","","","","","","581394","2617","2.846","1","","16","4","0","0.750","86","29","0","22","12","0","","","","","82403aa606184706a6e04fc74f18b0df","0.469","","","","","1.1","https://www.uwhealth.org/services/heart-care?category=stuff","2022-01-31 15:14:18"
"https://www.uwhealth.org/_next/static/image/_/_/common/uwhealth-design-assets/svg/gfx_hero-generic-1.7deb22d32304b3539f09756e5ec5c50f.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","787","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.305","","","","","1.1","https://www.uwhealth.org/_next/static/image/_/_/common/uwhealth-design-assets/svg/gfx_hero-generic-1.7deb22d32304b3539f09756e5ec5c50f.svg","2022-01-31 15:14:19"
"https://www.uwhealth.org/services/orthocare-now","text/html; charset=UTF-8","200","OK","Indexable","","OrthoCare Now | Conditions, Treatments and Services | UW Health","63","591","UW Health OrthoCare Now lets adults or children be seen right away for a sprain, strain, back or neck injury, sports or work injuries. Learn more now","149","919","orthocare now","13","OrthoCare Now: Be seen quickly for a new bone or joint injury","61","","0","Notice","6","Care for your orthopedic needs","30","","","","","https://www.uwhealth.org/services/orthocare-now","","","","","","131142","396","2.744","1","","1019","518","0","97.000","72","24","0","22","12","0","","","","","6b4ec090510f78065874e22243ddcd11","0.370","","","","","1.1","https://www.uwhealth.org/services/orthocare-now","2022-01-31 15:14:18"
"https://www.uwhealth.org/_next/static/image/_/_/common/uwhealth-design-assets/svg/gfx_hero-location.92a673aeb9da1f739bb3c6581bd2c67e.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","714","0","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.359","","","","","1.1","https://www.uwhealth.org/_next/static/image/_/_/common/uwhealth-design-assets/svg/gfx_hero-location.92a673aeb9da1f739bb3c6581bd2c67e.svg","2022-01-31 15:14:19"
"https://www.uwhealth.org/locations/swedishamerican-renaissance-pavilion/swedishamerican-womens-and-childrens-hospital-271","text/html; charset=UTF-8","200","OK","Indexable","","SwedishAmerican Women and Children's Hospital | Locations and Clinics | UW Health","81","762","Serving more than 600,000 patients each year in the Upper Midwest and beyond at seven hospitals and more than 80 outpatient sites.","130","833","","0","SwedishAmerican Women and Children's Hospital","45","","0","Notice","6","Delivering more","15","","","","","https://www.uwhealth.org/locations/swedishamerican-renaissance-pavilion/swedishamerican-womens-and-childrens-hospital-271","","","","","","152824","540","3.098","2","","10","2","0","0.370","78","26","0","23","13","0","","","","","bca7b7958db75ce906085cb74e06909f","0.403","","","","","1.1","https://www.uwhealth.org/locations/swedishamerican-renaissance-pavilion/swedishamerican-womens-and-childrens-hospital-271","2022-01-31 15:14:19"
"https://www.uwhealth.org/conditions/pediatric-non-hodgkin-lymphoma-NHL","text/html; charset=UTF-8","200","OK","Indexable","","Pediatric non-Hodgkin lymphoma, treatment | Conditions | UW Health","66","611","UW Health Kids offers the latest treatments for pediatric cancers including pediatric non-Hodgkin lymphoma (NHL). Learn more about our treatment options.","153","961","Pediatric cancer, pediatric oncology, pediatric cancer doctor Wisconsin, childhood cancer, children’s cancer, cancer care kids Wisconsin, cancer care children Wisconsin, non-Hodgkin lymphoma, pediatric non-Hodgkin lymphoma, pediatric lymph node cancers","252","Pediatric Non-Hodgkin Lymphoma (NHL): The care your child needs today","69","","0","Notice","6","About pediatric Non-Hodgkin lymphoma","36","index,follow","","","","https://www.uwhealth.org/conditions/pediatric-non-hodgkin-lymphoma-NHL","","","","","","434865","991","1.716","2","","14","5","0","0.940","83","32","0","38","27","0","","","","","9de42f7f9d6e955bcbd52d4a4e6289d8","0.430","","","","","1.1","https://www.uwhealth.org/conditions/pediatric-non-hodgkin-lymphoma-NHL","2022-01-31 15:14:19"
"https://www.uwhealth.org/conditions/ovarian-cancer","text/html; charset=UTF-8","200","OK","Indexable","","Ovarian Cancer Specialists, Symptoms & Treatment | Conditions | UW Health","73","682","The specialists at UW Health diagnose and treat all types of ovarian cancer. Find an ovarian cancer doctor that can help you on your journey here.","146","909","ovarian cancer doctor,ovarian cancer specialists,ovarian cancer symptoms","72","Ovarian cancer: Cancer care centered around you","47","","0","Notice","6","Specialized care for your health and quality of life","52","index,follow","","","","https://www.uwhealth.org/conditions/ovarian-cancer","","","","","","258648","1072","2.950","2","","15","4","0","0.750","91","37","0","24","14","0","","","","","1c32213a88372e87bdeccd83f1ed7e05","0.364","","","","","1.1","https://www.uwhealth.org/conditions/ovarian-cancer","2022-01-31 15:14:19"
"https://www.uwhealth.org/conditions/bladder-cancer","text/html; charset=UTF-8","200","OK","Indexable","","Bladder Cancer Symptoms & Treatments | Conditions | UW Health","61","585","The bladder cancer specialists at UW Health offer the most advanced diagnostic tools and treatments along with extensive support services. Learn more now!","154","979","bladder cancer symptoms,bladder cancer treatments,bladder cancer doctor","71","Bladder cancer: Expertise, advanced treatments and support to help you defeat cancer","84","","0","Notice","6","Advanced care","13","index,follow","","","","https://www.uwhealth.org/conditions/bladder-cancer","","","","","","293561","1709","3.975","2","","31","4","0","0.750","98","29","0","23","13","0","","","","","3d9f24cce8794ee736c92c6d473f953e","0.444","","","","","1.1","https://www.uwhealth.org/conditions/bladder-cancer","2022-01-31 15:14:19"
"https://www.uwhealth.org/about-us/patient-and-visitor-faq","text/html; charset=UTF-8","200","OK","Indexable","","Patient and Visitor FAQ | UW Health","35","319","UW Health is the academic medical center and health system for the University of Wisconsin.","91","579","","0","Swedish American and UW Health: Frequently asked questions","58","","0","Notice","6","","0","","","","","https://www.uwhealth.org/about-us/patient-and-visitor-faq","","","","","","127678","437","3.106","2","","9","2","0","0.370","76","25","0","22","12","0","","","","","3e924fcd8601e9de2e60457fe3552cc7","0.438","","","","","1.1","https://www.uwhealth.org/about-us/patient-and-visitor-faq","2022-01-31 15:14:20"
"https://www.uwhealth.org/files/uwhealth/docs/pdf/RequestforClinicAppointment2.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","2","","6","2","0","0.370","0","0","0","0","0","0","","","","","","0.230","Tue, 09 Jun 2020 18:57:38 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/pdf/RequestforClinicAppointment2.pdf","2022-01-31 15:14:20"
"https://www.uwhealth.org/files/uwhealth/docs/pdf/HP_liaisonmap.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","2","","2","2","0","0.370","0","0","0","0","0","0","","","","","","0.202","Fri, 30 Apr 2021 21:15:24 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/pdf/HP_liaisonmap.pdf","2022-01-31 15:14:20"
"https://www.uwhealth.org/%5Bslug%5D","text/html;charset=UTF-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","2","","33","33","0","6.180","0","0","0","0","0","0","","","","","","0.610","","","","","1.1","https://www.uwhealth.org/%5Bslug%5D","2022-01-31 15:14:20"
"https://www.uwhealth.org/anticoagulation/anticoagulation-services/25570","","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","2","","2","2","0","0.370","0","0","0","0","0","0","","","","","","0.523","","https://www.uwhealth.org/anticoagulation","HTTP Redirect","","1.1","https://www.uwhealth.org/anticoagulation/anticoagulation-services/25570","2022-01-31 15:14:20"
"https://www.uwhealth.org/conditions/kidney-cancer","text/html; charset=UTF-8","200","OK","Indexable","","Kidney Cancer Specialist & Treatment | Conditions | UW Health","61","559","The kidney cancer doctors at UW Health are experts in diagnosing, treating and managing all types of kidney tumors. Learn more about our treatment options.","155","975","kidney cancer treatment,kidney cancer symptoms,kidney cancer specialist","71","Kidney cancer: We’re here for you","33","","0","Notice","6","Types of kidney cancer and noncancerous kidney tumors","53","index,follow","","","","https://www.uwhealth.org/conditions/kidney-cancer","","","","","","250538","1249","3.439","2","","15","4","0","0.750","82","28","0","23","13","0","","","","","bd99cf379a4161ff432a4b464189365e","0.429","","","","","1.1","https://www.uwhealth.org/conditions/kidney-cancer","2022-01-31 15:14:20"
"https://www.uwhealth.org/forms/volunteers-safety-and-infection-control-test","text/html; charset=UTF-8","200","OK","Indexable","","UW Health","9","97","UW Health is the academic medical center and health system for the University of Wisconsin.","91","579","","0","UW Health Volunteers Safety and Infection Control (SIC) Test","60","","0","Notice","6","","0","","","","","https://www.uwhealth.org/forms/volunteers-safety-and-infection-control-test","","","","","","108609","126","1.810","2","","3","2","0","0.370","70","25","0","22","12","0","","","","","d610d74647bac08e6d27197790f8d89f","0.400","","","","","1.1","https://www.uwhealth.org/forms/volunteers-safety-and-infection-control-test","2022-01-31 15:14:20"
"https://www.uwhealth.org/files/uwhealth/docs/medrecords/exchange_information_spanish.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0.000","2","","2","2","0","0.370","0","0","0","0","0","0","","","","","","0.248","Tue, 24 Mar 2020 20:59:42 GMT","","","","1.1","https://www.uwhealth.org/files/uwhealth/docs/medrecords/exchange_information_spanish.pdf","2022-01-31 15:14:21"
